formula,capacity
Cs2LiBiCl6,38.60024704158106
Cs2Li1Bi1.0002Cl6,38.597923962798234
Li2Ni(SO4)2,202.54072117929493
RbLi5Si2O7,464.82870026766426
LiNd2FeO6,59.93215555779136
LiSm2FeO6,58.33572116855214
Li2Eu4Fe2O11.7996,58.1337040010591
Li0.717Mn0.283O0.646F0.253,538.8617863384454
Li9Ho2(PS4)5,203.00574727151863
Li37.48Ho17.48P30S120,126.8604404423101
Li6.006P1S5I1,447.3854200719673
Li1.25Nb0.25V0.5O2,374.9175569890227
Na3Li0.9996Ti2.0004S6,73.60806010511689
Li2FeSbO5,197.47356616796918
Sr2LiOsO6,57.22669361361959
Sr2LiOsO6,57.22669361361959
Sr2LiOsO6,57.22669361361959
Ba2LiOsO6,47.20700835735265
Ba2LiOsO6,47.20700835735265
Ba2LiOsO6,47.20700835735265
Sr1.8828Li1.0562H2.9616N0.62,153.8927525904398
Li62.96Zn4.32Si9S54,624.2822537850741
Li7.002Zn0.4968Si1S6,622.4884225129675
Na1.506Li0.508Mn1.492O4,73.95883455673938
Na4.704Li1.534Mn4.466O12,73.93599455484733
Li2HfMgO4,191.00778876319984
Li9.6Al9.6Si14.4O48,171.77818007693526
Li0.99Al0.99Si2.01O6,142.65045759686592
Li0.75Al0.75Si2.25O6,108.88821186373742
Li0.465Al0.465Si2.535O6,68.12428730244811
Li0.15Al0.15Si2.85O6,22.19857441445221
Li2H2SO5,418.98083021594226
Ba2LiAlO4,71.9457715270695
Li2.12Mn3Al0.88O8,171.54250537854261
LiU2(PO4)3,34.906612332444645
LiMoPO6,116.61484858679722
LiMoPO6,116.61484858679722
SrLi(PO3)3,80.86579529372804
CsLi(PO3)2,90.0125439242559
Li15P4S16Cl3,474.54323860958533
Li2Mg2V2O7.976,183.6084987331965
Li2V2Zn2O7.96,143.39122475422894
LiIn2SbO6,58.998889720375836
LiIn2SbO6,58.998889720375836
LiIn2SbO6,58.998889720375836
LiFe(MoO4)2,70.04600534527236
Li2Ca(BO2)4,238.0599960528913
Li2CdSiS4,189.69662300695686
LiP(HO2)2,257.919326042101
Li2Mg0.99976Sn2.99976S7.99952,82.38417109224582
Li2Mn0.99976Sn2.99976S7.99952,78.68101056196915
Li2Ni0.99976Sn2.99976S7.99952,78.25011262623205
Li2Fe0.99976Sn2.99976S7.99952,78.57667002267705
Li6.012P1S5Br1,515.0346460711187
Li6.012P1S5Br1,515.0346460711187
Li6.012P1S5Br1,515.0346460711187
Li6PS5Cl,599.3103893716495
Li6PS5Cl,599.3103893716495
Li6PS5Br,514.1434742672524
Li6PS5Cl,599.3103893716495
Li6.006P1S5I1,447.3854200719673
Li6.024P1S5Br1,515.9253436229144
Li6PS5Cl,599.3103893716495
Li6PS5Cl,599.3103893716495
Li6PS5I,446.99020419809494
Li5.994P1S5I1,446.5948968397683
Li6PS5I,446.99020419809494
Li1V2O4.0002F1.9998,127.1493778824698
Li2V2O4.0002F1.9998,246.19424516742384
CsLiSiF6,95.07707647349766
KLiSiF6,142.48800295311923
Li2FeSn3S8,78.57007351390608
Li2MgSn3S8,82.37787799708222
Li2NiSn3S8,78.24349277654454
Li2MnSn3S8,78.6744216003274
Li2CoSn3S8,78.2164382584563
Li6Si(ClO2)2,785.990633272246
Li11.022Si2Cl3.912O7.868,743.7757220138296
Li22.34Si4Cl7.8704O15.8776,748.1459282215899
LiTb6B3O14,22.026833933650156
Li12.08B14S26I2,244.84120431056286
LiCa4(BN2)3,94.46891825746452
Li1.74Hf4.064P6O24,35.67777943887366
Li1.72Hf4P6O24,35.58239082658781
LiCo2P3O10,70.96636032731892
LiMoP2O7,96.82758709265185
LiZnPO4,160.23022675980943
Li2Ni3(P2O7)2,99.67576969835943
LiSn2(PO4)3,50.64512973340404
LiSn2(PO4)3,50.64512973340404
Cs2Li1.0001Mn2.9999F12,40.278297795817984
Rb4Li1.9998Mn6.0002F24,46.96484567745482
LiAl7B4O17,52.45294997564879
Li1.6Nb1.92Ni0.4O6,138.8166395031993
LiTl3(MoO4)2,28.517155211340196
Ba2Li0.72Ti5.28O13,26.0671823412641
Li23.92Al24Si24O96,212.06388197431352
Li23.92Al24Si24O96,212.06388197431352
Na0.9402Li1.504Al22O34.22,34.365717270689416
Na0.9402Li1.504Al22O34.22,34.365717270689416
KLiCO3,252.76337157525276
LiMnVO4,151.59798413955187
LiMnVO4,151.59798413955187
Sr2Li3NbN4,233.08773373989635
Sr2Li3TaN4,185.6983412231074
Li2Fe2(MoO4)3,88.55193272622496
Li3Cu2SbO6,219.91475055970014
Li3Mo3P3O17,119.38483038199186
Li0.9495Mn0.2101Ni0.8404O2,255.9057046672873
Li9.56Ti11.1204Fe3.3196O32,197.7278153693355
LiTiFeO4,153.47980873712044
Li2Sn(H5O4)2,198.06816829020988
Li0.16Mn3.44H1.0392O8,13.43840999063615
Li0.16Mn3.44H1.2O8,13.431588535185751
Li1.44Mn3.6H0.5592O8,114.76438673983779
Li2P2H2O7,282.3956043441516
LiNbZnO4,116.93942029069808
NaLiGe4O9,57.71462063850911
Li4Mg2Ti9O16,140.4953034531125
Li2Ti3CoO8,155.6602754009341
Li8Co4Ge15O32,113.30140934038035
Li2NiGe3O8,128.11434012352615
Li2ZnGe3O8,126.09928521959571
LiZnAsO4,126.89500930475738
Na3.9Li0.1Nb4O12,4.098840414685419
Li3Sc2(PO4)3,203.2458681062793
Li11.92Cr8P12O48,195.01936399802432
Li3Cr2(PO4)3,196.26171265495523
Li3Cr2(PO4)3,196.26171265495523
Li3Cr2(PO4)3,196.26171265495523
Li23.9992Al24Si24O96,212.72736199330802
Li2SnTeO6,150.51267893851912
Li6P6H8O23,266.4797718380863
LiMgCoF6,131.28715834727834
LiCoNiF6,112.36258579727601
Li0.666Co0.666Cu0.666F4,110.0708043975002
SrLiCoF6,100.21143054153634
BaLiCoF6,84.50679557236934
Li1.8Y1.8Zr0.2O4,189.38828956272306
Li1.8Y1.8Zr2.2S8,76.62432451489259
Li0.9Y0.9Zr0.1S2,151.25031503951624
Li0.475Y0.475Zr0.025S1,159.4221286505189
CsLiBeF4,119.20881124331059
LiVWO6,79.37212944319423
LiCr4InO8,58.558099343663834
Li5.92Nb2Ni4.08O12,241.03509766704357
Li5.732Nb2Ni4.268O12,229.98184315513345
Li5.74Nb1.94Ni4.32O12,231.15632161689484
Li5.52Nb2.2Ni4.28O12,215.72376767396787
LiMgSbPd,103.32680179456706
LiMgSbPt,77.00864890919044
Li2CoGeO4,255.97360156183686
Li2Mn3.8Al0.2O8,150.5727068010805
LiNbWO6,70.5992729664922
LiTaWO6,57.309891509109
LiSbWO6,65.61305026571586
Li0.8Nb0.2O0.8F0.2,526.4610795234463
Li12.7Si2.8S1.2O16,738.0640253303118
Li12.7Si2.8S1.2O16,738.0640253303118
Li13.4Si2.8S1.2O8,1062.3722869290827
Li0.888Mn0.48Ni0.63O2,234.49131851798728
Li0.88Mn0.44Ni0.67O2,232.16242656386956
Li3.695Mn1.848Ni0.457O6,396.1938432301556
Li1V0.028Co0.972O2,274.51691508939774
Zn3.924Mo6O16,0.0
Li1.998Ti2Fe2.002O8,153.28340743283496
Li2Ti0.2Mn3.8O8,148.82657111661507
Li2Ti0.4Mn3.6O8,149.4133150705361
Li2Ti0.8Mn3.2O8,150.60079260026674
Li2Ti0.8Mn3.2O8,150.60079260026674
Li0.86La1.04Ti2O6,67.37253010145223
Li0.62La1.12Ti2O6,47.265893601100196
Li0.26La1.24Ti2O6,19.053296741283297
Li4Y3.8O8,217.22369123964094
Li2.26Y1.64O4,268.66154187230256
Li3Al(BO3)2,486.1362995204127
Li1Mg0.5Cd0.5P1,252.23654089342443
Li1Zn0.5Cd0.5P1,211.38527671975618
LiFeCuS2,140.74778056064582
Li22.48B40S72Br6.756,175.34640127916637
Li26.98B40S72I6.49,192.77775654206658
LiCSeN,239.50639345564292
Li0.6129Ti0.3518O0.947F0.0528,441.07003156753046
Li6PSe5I,270.62013234306
Li8.114Cu1.886Sb2O10.82,366.90397351836225
Li17.992P6S18O6,490.23297727124793
Li7.88Si3.88P0.12S12,382.5939490178333
Li8.12H3.904Cl4O4,818.0041374845115
Li7.928H4.048Cl4O4,802.241901344454
Li9.024H3.552Cl4O4,889.2909177937161
Li1.842H1.16Cl1O1,754.9503007722202
SrLi(B3O5)3,62.07144970604506
LiB9PbO15,48.610985175916355
Li0.58Mg0.84Al4.58O8,56.32851522743839
Li4Al3.996Ga16.004O32,60.80360023608854
Li4Al7.9976Ga12.0024O32,67.33462968759063
Li4Al11.9964Ga8.0036O32,75.43116410488665
Li4Al15.9976Ga4.0024O32,85.74796607738466
LiFe2SbO6,79.68594653692308
Li2Fe2SbO6,156.15038333705508
Li11.96Fe12.04Sb6O36,155.48223288598578
LiMg3Ga3Se8,29.114194741801448
Li3.0001Mg9Ga9S24,49.14068037300677
Li7.00016Si1Cl1O5,976.7175557900416
Li7SiClO5,976.7008765004756
Li7SiClO5,976.7008765004756
Li9Cr3P8O29,259.3383298289066
Li2Ni2W2O9,83.38353627071497
Li3Ti2(PO4)3,200.30255025622122
Li0.9768Mg0.012Ni0.9912O2,269.24866895710016
Li0.9786Mg0.019Ni0.9814O2,270.83813873289
Li0.9677Mg0.032Ni0.9703O2,268.96326585951124
Li0.9478Mg0.052Ni0.9502O2,265.7238675873203
Li7Si2NO6,873.7143271041575
Li5.846P1Se4.85Br1.15,286.800704378166
Li2ScMo3O8,112.93920476755589
Li22.08Bi10.6P18S72,113.07519074783585
Li2Fe(PS3)2,165.4495409761077
Li8.52Mn12Ni3.48O32,159.1898173015305
Li9.344Mn12Cu2.656O32,178.28324018442132
Li2U(MoO5)2,88.78804774864795
Li0.417Cd0.557In0.157Cl2,72.3803212554166
Li0.21Mn1.712In0.787Cl6,14.123123665140056
LiAl(SiO3)2,144.0461903141252
Li0.72La2.48Ti4O12,26.331529509867917
LiCaBO3,253.28881749556416
Li0.72La2.42Ti4O12,26.634392590946796
Li0.72La2.406Ti4O12,26.706065816531876
Li0.72La2.408Ti4O12,26.695803176297094
Li0.72La2.428Ti4O12,26.593608924693903
Li0.72La2.436Ti4O12,26.552949966702876
Li0.72La2.424Ti4O12,26.613985133455486
Li0.72La2.396Ti4O12,26.75749760333233
Li0.72La2.41Ti4O12,26.685548420512813
Li0.36La1.205Ti2O6,26.685548420512813
LiLa3MnO7,45.38622027320152
LiLa3MnO7,45.38622027320152
Li8.04U4W8O40,69.10603100105848
Li2U4W4O25,25.512578097570675
Li4Ca(BO3)2,578.1420372167703
LiVPO5,158.7498996503225
LiVPO5,158.7498996503225
Li14Ti11.824Nb4.168O42,217.8843254798376
Li13.732Ti11.584Nb4.684O42,209.50575818855833
LiV(GeO3)2,89.60873021179233
Cs0.79Li0.21Ru4O8,8.81297441004475
Li13.668Zn1.172Ge4O16,510.2753205862437
LiP(HO2)2,257.919326042101
LiAl(Si2O5)2,87.52548669612601
Li2CaUF8,120.74846530577517
LiB(HO2)2,320.0051996699801
K2Li2P2O7,201.52431740685606
Li3Ni2TeO6,222.2646022085501
Li2Ni2TeO6,151.0742396034309
LiPr(PO3)4,57.80223561077736
Li7.76Cu8.24Mo12O48,83.30863221930508
BaLi2P2O7,164.87710931642806
Sr1.528Li2Nb3O10,91.4114493103602
Sr4Li(BO3)3,50.2117740105939
Li16Ge4Se8.396S7.604,327.82341997009905
Li16.0Ge4Se4.232S11.768,385.3446366695234
Li16.0Ge4Se11.876S4.124,291.46286541099636
Li16Sn4Se8.092S7.908,290.11228487835865
Li16.008Sn4Se4.344S11.656,329.4132817584589
Li16Sn4Se12.428S3.572,255.0309344595077
Li16Sn3.3Ge0.7Se16,236.04439493627294
Li16Sn2.044Ge1.956Se16,243.81050277636746
Li1Mn0.98Cu0.19Te2,81.71056822237018
Li1Mn1.11Ag0.67Te2,67.79414869475399
Li2.26Zn1.87B2O6,237.0455874456813
Li2Ti3(BiO3)4,45.226139602641716
KLiB4O7,133.17545486663136
RbLiB4O7,108.24054931013194
Li2Mn2(SO4)3,130.14300896031244
Li0.84Mn3.62H0.608O8,67.55163528998709
Li20La24Ti5O56,116.34418830638428
Li0.828Mg0.342Fe4.83O8,53.89883454667837
LiFeBO3,220.44948851149766
LiMnBO3,222.10254002448883
Li3In(BO3)2,317.5261259838374
Li3Gd(BO3)2,271.9627537849325
Li0.974Y1.026Mo2O8,62.47915980905524
Li0.994Nd1.006Mo2O8,56.46219043419912
Li8Mg4.004Mn11.996O32,161.979647913551
Li8Mg4.004Mn11.996O32,161.979647913551
Li2Mn3NiO8,146.721779320105
Li0.5La2Mn0.5O4,35.95551501710961
Li0.5La2Mn0.5O4,35.95551501710961
Li3.2004Mg1.5996Fe19.16O32,52.21202799022136
BaLi(B3O5)3,55.66399940932709
Li2CaHfF8,139.44885189520383
NaLiSO4,212.75939007505005
Li1Fe0.334I2O6,71.40679378354622
Li3.3332Mg0.3334P2S6,312.9057981048322
Li2.6668Mg0.6666P2S6,247.3383230653111
Na0.82Li0.179Ni0.997O2,43.379006325280166
Li1.334La4Ti2.666O12,40.427530768746074
LiFeP2O7,113.23117417324815
Li2B12H26O7,190.23984809200275
LiZnPS4,115.77373325539902
RbLi(H2N)2,215.3748638563037
RbLi(H2N)2,215.3748638563037
Li8La2.668Ta8O28,92.3640004652236
SrLi2Ti6O14,87.49948769730003
Li2MgSiO4,411.53842873348515
Li3Fe2(PO4)3,192.6461475561688
Li9.6Fe4P6O24,299.27770179535605
LiTi2(PO4)3,69.15849378103891
Li6.36Ti4P6O24,211.66211269289002
Li6.36Ti4P6O24,211.66211269289002
Li6Gd(BO3)3,428.52321574478674
Li1.7Ca6.3Ir2O12,54.20146066741574
Sr3LiIrO6,48.03690827489258
LiCa3RuO6,82.6694080356378
Sr3LiRuO6,57.415459454570986
SrLiGaN2,139.39229006076636
K2LiAlF6,118.5457082768245
LiH6ClO7,167.07734798212118
LiTiRhO4,120.89986584499863
Li2SO5,425.6877172551303
LiGa(WO4)2,46.83477487373053
Li2BeSiO4,466.27601916824466
LiB(HO)4,312.4846186327616
LiV(FeO2)4,65.49761900883438
Li1V1.5Fe3.5O8,65.89248122405698
LiV2Fe3O8,66.29213328771885
Li1V2.5Fe2.5O8,66.69666288603717
LiV3(FeO4)2,67.1061598586946
LiScMo3O8,57.30744105944534
LiYMo3O8,52.38570470661399
Na0.42Li0.51W1O3,55.791303997684146
LiZnRhF6,92.67902899268941
LiNiRhF6,94.87248155344693
Li1.504Zn2.992Cr1.504F12,78.70093602664578
Li0.5Bi1.5Cl1O2,34.867654667857586
Li3Fe(SbO4)2,179.42739419361794
Li2.65355Ca0.01325Ti3.3332O8,232.0736785711275
Na3Li3Al2F12,216.3192109392513
LiAl(SiO3)2,144.0461903141252
Li2Fe1Se0.2S1.8,374.3139194352321
Li2Fe1Se0.6S1.4,330.9634293984697
Li2FeSeS,296.6118626302864
Li2Fe1Se1.4S0.6,268.72063913742073
Li2Fe1Se1.8S0.2,245.62394846224137
LiInMo3O8,49.860597004437324
ClO,0.0
Na3Li3Al2F12,216.3192109392513
LiAl(Si2O5)2,87.52548669612601
Li4Mg2Zr2O8.0016,277.17202048120276
Li0.37701H0.95632Ir0.66667O2,61.72419701263727
Li2Mn3NiO8,146.721779320105
Li2Mn3NiO8,146.721779320105
LiFeSnO4,109.18982282961186
Li3.996Fe4Sn3.998O16,109.11009777768253
LiCaCoF6,121.87113232805437
LiCdCoF6,91.71190487051989
LiCaNiF6,122.0025922706238
SrLiNiF6,100.30029805298933
Li14.5Zr4.5Nb1.5O20.06,400.10062777411207
NaLiMnS2,179.9151322609273
NaLiFeS2,178.82888392244942
NaLiCoS2,175.22261443035399
LiEr(PO3)4,54.694499762404824
Ge7HO20,0.0
Li2.0106Mn1.8552Co2.1342O8,145.80207566762311
Li20.708Si2.7P3.3S24,508.69763436938047
Li20.696Si2.7P3.3S24,508.4416553029996
Li19.612Sn1.62P4.38S24,426.18605396407133
Li19.616Sn1.62P4.38S24,426.2633845888491
Li19.608Sn1.62P4.38S24,426.10871985862013
Ba7Li3.109Mn3.891O16.616,56.983025271704896
Li73.24Mg32.76Al150.504Cu15.496,309.18004134294165
Li21.024Ca37.52Al78N110,106.42749555291853
Li3AlSiO5,515.8717430584512
LiCr(GeO3)2,89.29232363609445
LiCr(SiO3)2,126.9743524965921
LiLa2FeO6,61.39543879606409
Li1.7Cu6Ir4.3O12,32.281665352180084
Li3.907Mn1.875Ni0.215O5.864,442.69887286274724
Li3.847Mn1.785Ni0.368O5.806,430.9976444070166
Li3.748Mn1.668Ni0.579O5.778,411.61209794065167
Cs2LiPO4,72.89387316798435
Li2P16Pb12O53,13.947192489409385
LiGa(GeSe3)2,38.53127869382399
Li2.71Mg2.29Os1O6,201.39698184926593
Li6.38Mg3.62Os2O12,242.67670701090552
Cs2LiPO4,72.89387316798435
Li7La3Hf2O12,184.9953059666258
Li1.42Mg0.58H0.416N1,991.7370865858228
Li1.32Mg0.68H0.312N1,884.3026556704235
Li15.88Mn8P16O56,219.2704715360537
Li15.68Mn8P16O56,216.66378911861622
Li15.448Mn7.984P16O56,213.73228978310436
LiCdBO3,150.45776580352245
LiZnBO3,204.41970224628656
Li2P12Pb9O40,18.548195631528966
Li3AlTe4O11,109.5296467810769
Li3GaTe4O11,103.50394644995409
Li2.0001Fe0.9999S1O1,455.20242674478635
Li2.0004Fe0.9999Se1O1,325.6079655299786
Li0.5La0.5Ti1O3,79.40410551316282
NaLiSO4,212.75939007505005
Li13Mn(SeO3)8,300.18970936754613
Li13Mn(SeO3)8,300.18970936754613
Li13Sc(SeO3)8,302.7928872514661
Li13Fe(SeO3)8,299.9558614172837
Li13Cr(SeO3)8,300.95191486503353
Li6.404Mg3.596Re2O12,246.5482125195946
Li3.96Mg1.04Re1O6,316.8944286287472
LiV2FeO7,96.88813386426024
Li2Ga1.9998Ge3.9998S12,64.7057124255247
CsLi(B5O8)2,53.190902977588166
Li4Ca3U12O86,24.477947525368283
Li7Te3O9F,315.6884297736951
Li2CdGeSe4,104.14777976360072
RbLiSO4,142.2286836786911
RbLiSO4,142.2286836786911
RbLiSO4,142.2286836786911
RbLiSO4,142.2286836786911
Li2U4P4O23,36.77293243901562
Li5U13As11O69,26.502200764722247
LiU4As3O20,17.824904979402906
Li3U7(AsO7)5,30.674183589915724
LiVWO6,79.37212944319423
Li7La3Hf2O12,184.9953059666258
Li3V(H6O5)2,329.77112175491555
Li3V(H4O3)4,287.3173078755312
Li3V(H4O3)4,287.3173078755312
LiVZnO4,143.1461900862734
LiYb2InGe2,43.71991707260496
LiCr(GeO3)2,89.29232363609445
Li16Nb2N8O,1009.3118166880556
Li13.828Fe8P16O56,191.627588598205
LiLa(CO3)2,100.82203917536977
Li2.6668Ti1.3332Mn2O8,223.24856388139455
Li2.6668Ti2Mn1.3332O8,226.58594364899147
Li2Mn3NiO8,146.721779320105
BaLi2SiO4,220.3543480593975
Li0.99Mn0.4904Ni0.504O2,278.1870492085661
Cs2Li3(BO2)5,160.61168920223426
Li2FeSiO4,331.32137143014097
Sr12Li2.68Mn6.32O27,38.84737078014389
Li0.882Co0.15Ni0.968O2,227.82373364694394
LiFePO4,169.91458842636905
Li7La3(SnO6)2,209.71565599553932
LiVWO6,79.37212944319423
LiP(HO2)2,257.919326042101
LiP(HO2)2,257.919326042101
LiZn2(BH4)5,126.49500049811503
Li4Ca6.4998Mg15.5004Zn12.9998,70.77672787579647
Rb5Li6(BO2)11,171.11931538087788
Li0.5Ti0.25Fe0.25O1,295.22837520987224
Li15Fe8(P2O7)8,206.9986745220626
Li14.84Co8P16O56,202.33555070241854
Ba4LiGa5Se12,14.47075572734517
Li7La3Zr2O12,223.4440027828123
Li7La3Zr2O12,223.4440027828123
LiFePO4,169.91458842636905
LiFePO4,169.91458842636905
LiFePO4,169.91458842636905
KLiMoO4,130.13037310333297
Li4.054Fe1.946Si2O8,338.5569716704703
LiYSiO4,142.63509243049606
Li2Ge3O8,149.01495708678075
LiSiNO,412.17122404175535
Li2H2SO5,418.98083021594226
Li2ZnGeO4,248.32605081806062
Na1.6Li0.514Mn1.46O3.936,75.06858769605614
Li4Fe3.4268P1.7908O16,202.0781183132809
LiMnFeF6,115.67830642164444
LiMnFeF6,115.67830642164444
Li2V3FeO8,152.93645925947058
Ge7O16,0.0
Li0.3333Mg0.5Ti0.1667O1,232.39132489984985
LiFeSnO4,109.18982282961186
Li2.832Fe1.5Sn2.168O8,155.31032064563811
Li4.0002Fe4Sn3.9998O16,109.19776812179671
Li6CaCeO6,506.01980031881874
Li0.96Mg0.04Co1O2,261.08088840550596
Li1.6Fe15.2Ni4.48O32,26.23345890705637
Li0.8Fe11.96Ni2.96O32,15.77737670868704
Li7.12Nb0.342W3.466O16,195.8746290293374
NaLiCO3,298.03819830504295
LiMgPO4,212.37337924999846
K2LiAlF6,118.5457082768245
K0.6666Li0.6666Ti1.6666O4,102.419062452126
Li0.5Ti0.25Ni0.25O1,290.66965469047443
Li0.55Ti0.275Ni0.175O1,340.8664990175082
Li0.56665Ti0.28334Ni0.15O1,359.0940433266108
Li0.6Zn0.8Fe4.6O8,36.44080917477616
Li0.5833Mn0.3333Nb0.0833O1,339.1785330613037
Li0.6154Mn0.2692Nb0.1154O1,360.3187139168045
LiAlSiO4,212.73406258129083
LiMnPO4,170.89494405979804
LiFePO4,169.91458842636905
Li2.68Ge3.32N3.96O2.04,206.52236964191766
Li2Nb2O4.002F1.998,177.70500159474122
Li3Co(NiO3)2,274.33227807797977
Li2Mn3NiO8,146.721779320105
Li2Zn2(MoO4)3,85.84782960673688
Li2Cu2(MoO4)3,86.35504397574685
Na1.6Li0.4Nb2O6,33.36389673718377
Li2Re2O11,95.34254154563597
Li3.7Cu1.36Te0.94O6,302.338668733161
Li4CoTeO6,345.5548751884439
Li0.2Nb0.71N0.78O0.22,65.54000878630036
Li2.62Nb9N10.44O1.56,68.48012147452103
Li5.422Mg4.578Os2O12,201.48099798941738
LiV(IO4)2,60.96605612162381
Li6Cu(B2O5)2,521.464900278619
LiV3(TeO6)2,44.16362784294773
Li2U5MoO19,33.42380273514078
Li2.916Eu12As17.724S40,17.549099999710645
Li1.94Ca1H2.04N2,621.8946128838413
Li1.72Ca1H2.04N2,561.6250857021339
LiEuAsS3,81.22846393523541
Li2CdGeS4,163.8681718764859
Li2CdSnS4,143.6370997511283
Li2MgSiO4,411.53842873348515
Li0.58Nb4Bi5.06O18,9.033368556530647
Li0.58Nb4Bi5.06O18,9.033368556530647
Li12.22Ge1.24P2.76O16,634.3757729913148
Li4Fe3.528P4O16,177.32143582572596
LiP(HO)2,372.66169269505855
LiMg4V3O12,59.70322855262052
Li2TiGeO5,250.0786516795697
Na12Li12.04Al7.96F48,217.15733840709885
Li2P(HO)6,364.9447326184199
Li4FeSbO6,355.78856941656204
Li2Mo2Se2O11,99.33502151400985
Li2TeMoO6,160.78670518882862
Li2TeWO6,127.24558794054663
LiAl(H3C)4,284.99569996125246
Na3.8Li0.2Nb4O12,8.217849134255982
Na1.612Li0.388Nb2O6,32.343596140730526
Na0.08Li1.92Nb2O6,173.30244419302122
Li0.4Ge0.2Sb0.4Te1,55.381662873166235
Li0.333333Ge0.3328Sb0.333333Te1,45.898804145324185
Li0.285714Ge0.4278Sb0.285714Te1,39.186575451694814
Li0.2Ge0.6Sb0.2Te1,27.225094258072453
Li0.133333Ge0.733333Sb0.133333Te1,18.04883472617279
Na1.24Li1.48Co4O8,98.56482111803119
Ba2Li2.7664Fe17.2336O30,42.709326726071204
LiGa(SeO3)2,81.08570481711267
LiFe(SO4)2,105.15900259137935
Li2Mn(SO4)2,205.45378673684033
Li2H6PtO6,172.37855975123182
LiCa3As2H,96.41176395362966
Li2Th(AsO4)2,102.3573806353837
Li6.356U12Mn3.644O44,44.780761945079924
Cs2Li5(BO2)7,223.30891513983534
CsLi4(BO2)5,286.13957680994406
Li20.708Si2.7P3.3S24,508.69763436938047
Sr2LiCoN2,99.60077120928754
Sr2Li7.12Cu0.88N4,566.9875994065223
Sr2Li6.92Cu1.08N4,533.1303883548549
Sr2Li6.44Cu1.56N4,460.2114397346329
Sr12Li8.12Cu3.88N12,142.96565982585304
Sr12Li5.8Cu6.2N12,94.00924262190202
Li1.86Ca4Cu2.14N4,136.50212090027753
Li2.5Ca4Cu1.5N4,203.67167905834714
Li2CuP2O7,213.27229988428047
LiB5H2O9,129.49168408430458
LiFePO4,169.91458842636905
RbLiCrO4,128.62056905471746
RbLiCrO4,128.62056905471746
RbLiCrO4,128.62056905471746
RbLiCrO4,128.62056905471746
RbLiCrO4,128.62056905471746
RbLiCrO4,128.62056905471746
LiLaNb2O7,60.41886741608602
Sr2LiH5Pd,91.28713920295449
Li5Mn5(SeO3)8,101.14693284766035
Li4ZnIn2F12,194.673412655184
Li2P2PdO7,182.19702805494384
Li2TiTeO6,187.8804091548575
KLi6BiO6,416.96913132151127
LiVCuO4,144.56201156016718
Li1.8V2Cu1.998O8,130.63952980296247
Li1.8V2Cu1.998O8,130.63952980296247
Li1.6V2Cu1.998O8,116.56207684380163
Li1.6V2Cu1.998O8,116.56207684380163
LiNiPO4,166.9015395067186
LiAl2H11O9,124.10668905474172
Li8Bi2PdO10,289.8289558649067
KLi4NbO5,447.19527465204504
LiAlPdF6,105.39260657213005
KLi6TaO6,449.64447799304804
NaLi2AsO4,304.9690037721347
K5LiGe2O7,58.3109757571363
BaLiBO3,131.99505394699406
Li2Mg2Si4O11,152.81221991024458
Li5.336Fe1.332Ru1.332O8,382.4014612143517
Li1.333Fe0.333Ru0.333O2,382.1431646384912
Li1.333Co0.333Ru0.333O2,377.9902676979002
Li5.332Ni1.336Ru1.332O8,378.07116837572966
Li1.3332Nb4Cu1.3332O12,54.34517574351737
Li1.3332Ta4Cu1.3332O12,35.39132493278139
Li1.334Ta2Cu0.666O6,70.18654209483026
LiH6BrO7,130.82773146611657
Li1.32H0.6798I2O6,98.38377058384229
Li1.32H0.6798I2O6,98.38377058384229
LiPH2O3,304.85108103668324
LiNd(PO3)4,57.39013684187489
RbLi2Be2F7,214.12548312478174
Cs2LiGaF12,46.987474746058275
Li2Hg(PO3)4,101.08323518308322
Li2Cd(PO3)4,121.2410865814637
Li2H2SO5,418.98083021594226
Sr2LiAlO4,98.13133531833195
Sr2LiAlO4,98.13133531833195
Li3Mg2NbO6,311.2871092943557
Li3.976Mn3Ni1O7.88,282.56288558223065
Li2Ni2(MoO4)3,87.72657091470542
Li2CdSiO4,245.50022260382877
LiP3PbO9,59.42765197590477
Li4B7ClO12,324.051687083602
Li8.026B14Cl2O24,325.0162339211197
Li8.15B14Cl2O24,329.60915535398675
LiH6NO6,217.93488963686852
LiH6ClO7,167.07734798212118
LiSO3F,252.8825995807128
LiGaO8,130.9741162572402
LiH6ClO7,167.07734798212118
LiH6ClO7,167.07734798212118
Ba10Li3.98W6.02O30,35.70918267578305
Li3Eu2(BO3)3,160.45786193640217
Li6Ho(BO3)3,419.93037423846823
LiCu(PO3)3,87.19862708698393
Li2BeSiO4,466.27601916824466
Na3LiBe2F8,108.99473825359753
Li2Cu5(Si2O7)2,80.26216200480742
KLiBeF4,204.5410573462754
LiCu(PO3)3,87.19862708698393
Nb6O15F,0.0
LiAlSiO4,212.73406258129083
Li2.0001Al2.0001Si0.9999O6,279.3467691432949
KLiBeF4,204.5410573462754
LiMo2O2F9,66.70703652089279
LiSn(H3N)5,127.14901601155279
LiH15N5O3,191.31793273539046
LiMnGaF6,109.14180834743695
Ba10Li1.92W6.08O29.199,17.319770068834867
LiLa(MoO4)2,57.55352776286755
KLi2O3,530.9082106467728
Li2PtO6,175.7971901597295
LiNd(PO3)4,57.39013684187489
LiBrO3,198.78938295775535
Li2Nb1O1.0002F4.9998,246.1648536178785
