formula,capacity
K0.2Na0.8Cl1,347.77406578515854
K0.2Na0.8Cl1,347.77406578515854
K0.2Na0.8Cl1,347.77406578515854
K0.2Na0.8Cl1,347.77406578515854
K0.2Na0.8Cl1,347.77406578515854
K0.1Na0.9Cl1,401.7418527584886
K0.1Na0.9Cl1,401.7418527584886
K0.1Na0.9Cl1,401.7418527584886
K0.1Na0.9Cl1,401.7418527584886
Na2ZnGe,291.3805702000713
NaMnO2,243.8420408947108
NaTaO3,106.39658472475811
NaTaO3,106.39658472475811
NaTaO3,106.39658472475811
Na1.333Pu0.667O2,158.5025093434595
Na1.333Pu0.667O2,158.5025093434595
Na1.333Pu0.667O2,158.5025093434595
Na1.333Pu0.667O2,158.5025093434595
Na1.333Pu0.667O2,158.5025093434595
Na1.333Pu0.667O2,158.5025093434595
Na5PuO5,305.2955007352402
Na4PuO5,257.73333546998276
Na5PuO6,294.5600707188365
Na5PuO6,294.5600707188365
Na5PuO6,294.5600707188365
Na5PuO6,294.5600707188365
Na5PuO6,294.5600707188365
Na5PuO6,294.5600707188365
Na6.362Si36O76.268,71.72619445093626
Na6.4332Si36O71.988,74.62694421375197
Na5.34Si36O72,62.621402107520616
NaIn3Se5,35.16635691119128
NaB6F6,132.79938348058238
Na(BCl)6,89.188339895377
Na(BCl)6,89.188339895377
Na8.0B48.000384H48.000384,285.4735310304634
Na(BH)6,285.4752556556642
NaTcO4,144.9027274747584
NaTcO4,144.9027274747584
Na2Cu12.686Sb7.9996,29.35735800008329
Na1B1H4.00048,708.5327960204994
NaB,793.0637738330047
Na3PS4,352.42026902266014
Na3PS4,352.42026902266014
Na2.42V6O16,105.08988760687596
Na3.88Ti8O16,142.83785467293194
Na3.648Ti8O16,135.28803327724066
Na3.196Ti8O16,120.25422191847791
Na3.004Ti8O16,113.73463405020108
Na2.868Ti8O16,109.0671887931734
Na2.744Ti8O16,104.7753422555665
Na2.444Ti8O16,94.24623411955393
Na2.232Ti8O16,86.67877977140101
CsNa2Ge17,37.92523423253474
NaPd3O4,65.98290598290599
Na2PdO3,267.52051452650255
NaTh2F9,40.733593015265185
NaTh2F9,40.733593015265185
NaTh2F9,40.733593015265185
NaTh2F9,40.733593015265185
NaTh2F9,40.733593015265185
Na(FeSb3)4,15.69880676054065
Na(FeSb3)4,15.69880676054065
Na(FeSb3)4,15.69880676054065
Na(FeSb3)4,15.69880676054065
Na0.684Co2O4,92.7954305880057
Na1.262Co2O4,160.42143921205758
Na1.414Co2O4,176.81314519609217
Na1.538Co2O4,189.79470749075028
Na1.53Co2O4,188.96747847233647
Na1.6Co2O4,196.15854488981583
NaCoO2,235.3015761548065
Na3VF6,343.79319681358925
NaNO2,388.48631239935594
NaNbO3,163.55222553055327
NaNbO3,163.55222553055327
NaNbO3,163.55222553055327
NaNbO3,163.55222553055327
NaNbO3,163.55222553055327
NaNbO3,163.55222553055327
NaNbO3,163.55222553055327
NaNbO3,163.55222553055327
NaNbO3,163.55222553055327
Na2OsO4,178.57869861467344
NaAlF4,212.79316944951623
NaAsSe2,104.7779619264031
RbNa2Si17,88.04685077856229
Na8.506Mo30S38,53.119843857115974
NaV2O4,141.92595730161253
NaV2O4,141.92595730161253
Na1.00002Mo6S8,31.345904619923196
Na(Mo3Se4)2,21.786580911071916
Na2Ti3O7,177.76687228675252
Na2B4O7,266.43033053926604
NaNbO3,163.55222553055327
NaHF2,432.3616173998444
Na3.76Ru8O16,87.56618482193339
Na26Ga35.904Au18.096,104.56084764315304
Na26Ga19.018Au35.982,77.34282579702415
Na26Ge14.07Au40.93,71.98629962024813
Na26Sn15.168Au39.832,68.03412390085134
Na26Ga34.464Au19.536,101.76333341849103
Na26Ga19.834Au35.166,78.24442388685692
Na26Sn13.452Au38.548,71.20814096214232
Na3.9Zn16Au8,38.55490618172985
Na1.44Zn4Au4,35.65801414791757
NaTc12Br25,8.385672092935147
Na5Hf2F13,186.42674221103275
NaV2O5,130.8417804244426
NaFeF3,197.33909195388196
Na1Cu5.76Se4,38.02988852565578
Na3.952Ti5O12,202.8672615561548
Na4.16Ti8O18,145.4667819732972
Na3.9517Ti5O12,202.85454097538707
Na8Ti5O14,331.3136931262709
Na4.326Ti5O12,218.46849061802388
Na8Ti5O14,331.3136931262709
Na7.99648Sn3.998O11.98896,252.0979754041383
Na3.98Ti8O18,139.92791936048044
NaOsO3,102.61678108703606
NaNbO3,163.55222553055327
NaNbO3,163.55222553055327
NaNbO3,163.55222553055327
NaNbO3,163.55222553055327
NaNbO3,163.55222553055327
Na1Cu3.82Se3,53.332107391220376
Na3.998Bi4.002O12,95.66473706309462
NaCrTe2,81.18221495367987
NaCrO2,250.54262599827607
NaCrO2,250.54262599827607
Rb3NaGe22,14.279130877097908
Rb6Na2Ge44.89,14.03745057402743
Na2IrO3,187.32044413386134
NaIrO3,101.84094660368359
Na(IrO3)2,53.24584461703822
Na7.122Si36O72.188,81.9422005611422
Na6.9Si36O72.0364,79.64537393974945
Na6.08Si36O72,70.77253929748018
NaTcO4,144.9027274747584
Na3RhCl6,209.10257076984416
Na46.016Si74P114,185.00692701734374
Na23Si19P33,295.7638724649658
Na19Si13P25,323.10909368383847
Na49.984Si100P150,155.72880047545425
Na91.996Si112P180,227.57872123715327
Na63.984Si128P192,155.73824846439325
Na5.5W24I56,12.660411528853407
NaCr2O4,140.35057100139042
Na0.564V4.0002O9.375,41.22396149437861
Na3.88V8O20,127.34523795336226
CsNa2Ge17,37.92523423253474
Cs2Na4Ge33.688,38.231668520312276
NaNbO3,163.55222553055327
NaNbO3,163.55222553055327
NaNbO3,163.55222553055327
NaNbO3,163.55222553055327
Na2Ti3Cl8,113.29937404737532
Na2Ti3Cl8,113.29937404737532
Na6ZnSn2,364.91657969173065
Na20Zn8Sn11,234.24774915828598
K8Na26Ga94.904,92.58605373176154
Na0.62Co1O2,158.00384131819203
Na0.592V1O2,164.35914800784101
Ba12Na11.88Li0.12,165.69419859577485
Na3TaF8,200.08127653927818
NaB3H8,422.24112462282716
Na2SrSn4,88.11240403509156
Na26.736Ru14.0517O48,255.6930455529263
Na8.644Mn18O36,131.37969866361482
NaIrO3,101.84094660368359
Na2BiAu,118.62702434251126
Na2HgPb,118.14600152304276
Na2HgPb,118.14600152304276
Na6Cd16Au7,48.512598696745485
NaCd4As3,38.43663507613401
NaZn4As3,52.63463339241504
Na0.66W1O3,71.62229525469739
Na2.75W4O12,74.41609131776282
Na49.04Cu48Sn84,92.9054105521574
Na2MgSn,283.6641768888654
NaNiF3,193.28652794903167
Na1.12Ga4Au4,27.479771755578685
Na26Ga60.62Au82.38,33.107840788640424
Na7U6F31.006,86.14306374775454
NaU2F9,40.005306403336405
NaUF5,75.29227446647818
NaTh2F9,40.733593015265185
Na0.821W42O12,2.77444927560612
NaNbO3,163.55222553055327
NaNbO3,163.55222553055327
NaNbO3,163.55222553055327
Na3.88V8O20,127.34523795336226
Na9V14O35,162.99904734235545
NaNbO3,163.55222553055327
NaTaO3,106.39658472475811
NaNbO3,163.55222553055327
NaTaO3,106.39658472475811
Na5(W7O22)2,39.504637230349125
NaC2N3,301.0507137865629
NaC2N3,301.0507137865629
NaNO2,388.48631239935594
Na0.846V6O15,40.1308082963277
NaGaO2,214.93794195918272
Na2SeO3,309.9983295426802
Na2CO3,505.81291736117663
Na2CO3,505.81291736117663
Na0.74W1O3,79.71028275819145
Na1.48W2O6,79.71028275819145
Na2.96W4O12,79.71028275819145
Na2.96W4O12,79.71028275819145
Na2RuO4,254.02090078706996
Na0.996Nb2Se4,50.89759088252731
Na(NbS2)2,79.53179590542292
Na2W2O7,101.98818839384985
NaBH4,708.541857569136
NaMgF3,257.0166887727653
Na0.4Cr1O2,115.05024059210936
NaYO2,186.28422996855753
NaHoO2,121.88775716422133
NaErO2,120.60992375953008
NaYbO2,117.54760373423765
Na1.334Nb2S4,103.73213810599897
Na1.334Nb2S4,103.73213810599897
Na0.667Ta1S2,68.65978593964068
Na1.334Ta2S4,68.65978593964068
Na1.334Ta2Se4,50.47737715559704
Na3BP2,567.4014073906826
Na3InAs2,241.03258860507822
Na3InSb2,188.1928030391675
Na3InP2,327.2455487823075
Na3GaS3,342.3836144072186
Na3GaS3,342.3836144072186
Na3AlTe3,167.97214969538732
Na3GaSe3,214.11727325091704
Na3InS3,287.23315593337384
Na3AlSe3,241.61483840599303
Na3AlS3,418.5534100175229
NaAlSe2,128.94105322793575
Na5InS4,374.3688103063539
Na7In3Se8,165.01964601026225
Na2Te2As,142.54407344579695
Na5GeAs3,325.03717212675224
Na5SiAs3,364.40297274280874
Na5SnP3,410.39548345523576
Na2In2Sb3,83.64972868015464
Na2Al2As3,165.10662294848603
Na2Ga2As3,130.6976028569819
Na6Sn2Se7,173.29684222624485
Na6Si2Se7,215.35467687871852
Na2SnSe3,133.5037754591008
Na2SnSe3,133.5037754591008
NaNbO2,181.24598065908174
Na3YCl6,217.00451909100067
Na2Ge2Se5,91.4802933436474
Na6GaP3,535.0677290394841
Na6GaAs3,371.9300355279904
Na17In12Ga29,120.21579603756427
Na64Ga137.4Au40.6,90.06353105980105
Na2BiAu,118.62702434251126
Na4UO5,261.52399381014715
Na9.848Eu14.152Cl44,67.05570610187165
Na2Te2O7,129.7524350431074
NaYbS2,103.03488451551182
Na36Ga73.096Ag6.904,144.70267742035463
Na2TiCl4,227.5060200686243
NaAlI4,48.0756775930476
Na3ScF6,352.81299814270466
Na2Ti3Cl8,113.29937404737532
Na2Ti3Cl8,113.29937404737532
Na2B2Se7,86.42492763591554
Na3ScBr6,135.52898719258093
Na2B2S5,235.2396275169421
Na3ScF6,352.81299814270466
Na2ZnCl4,211.76770070750163
Na3AlP2,509.295030124933
BaNaP,140.1275291203883
NaScCl4,127.79764269633161
Na3(FeSe2)2,161.96710305471635
NaGa3Te5,30.805353453283313
NaMgAs,219.32755308635916
NaSrAs,144.47941894420129
Na11Ca6.51P8,387.1586489848923
NaGa3Se5,42.75487799928793
Na5Mn3F14,245.5755680557337
NaWO3,105.1899523429563
Na(BH)6,285.4752556556642
Na(BH)6,285.4752556556642
Na2ZnO2,373.9614335317461
Na2Zn2O3,238.54725954930637
NaNO,505.7651991614256
CsNaTe,94.55222418185382
Na3GdI6,81.42470450848167
NaVF4,178.78713770129764
NaNbS6,86.9587471308119
Na1.75In10.25S14,28.157476449845348
Na1B4.998C1.0002,301.0818837416878
Na3TaS4,212.65249277201892
NaSnP,155.23793712750938
NaV2O5,130.8417804244426
K3.976Na1.964As2,150.22090270431045
CsNaGe2,89.0076887885362
Na3HoCl6,180.06418868487836
Ba15.972Na7.992Ge100,22.222635216286278
NaAuO2,106.38813921080948
Na8Sb3.92As4.08,221.78532581500846
NaYbSe2,75.73046546376865
Na0.282Sr1.718Ge2,25.007635999359607
Na4SiSe4,245.98741003297258
Ba3NaSi23,24.79848978482106
Na2Mn2O3,262.9800407687193
Na1.48Ta6O12,30.244308962137975
NaP4N7,109.43008358870799
Na3TiCl6,244.02924911820728
Na4ReN3,334.8601568464155
NaAuC2,109.86783980471988
Na2CN2,623.3125347181852
Na2PdC2,303.8834095403646
Na2PtC2,202.2450245628154
Na4SeO5,427.3163646669147
Na6Se2O9,365.6466451446673
Na2Ti2Se9,62.89770577848067
Na6S2O9,464.7556300448863
Na3BS3,457.0167462302038
Na4MoO5,400.21732007846754
Na5AsO5,496.6346185516756
Na6B18Se17,96.02907342392906
NaPN2,326.9608162026195
Cs3NaPb4,21.43552726510216
Ba2NaO,85.46327293338292
Na2ZrSe3,143.3130289216088
Na9Fe2O7,560.2647468648397
Na23.512B40Se72,94.66002693298029
Na36In108.006Se180,35.16547406441484
NaMo6Br13,16.370384755952
Na5Co2O5,428.4638527469639
Na2S2O7,241.3827605182851
NaAsO2,206.3362549691757
NaPrTe2,63.95980805429625
Na3FeO3,465.3338348330103
Na4In2.68Bi4,86.77762260320206
Na3InBi2,133.63800027696996
Na26Mn39O55,192.50481837488803
Na26Mn39O55,192.50481837488803
Na2RuO4,254.02090078706996
BaNaBi,72.58476998525738
Na4(BSe)9,119.15036529156035
Na7(CoO3)2,500.65073478184826
Na7(CoO3)2,500.65073478184826
Na(BH)5,326.5784058912714
Na1.5Bi0.5O2,235.17083394258418
NaB9Se8,35.647581727160436
NaHF2,432.3616173998444
NaNiO2,235.7921198029218
Na2PSe3,170.82633210904845
Na3(CuO2)2,309.2211344474266
Na8(CuO2)5,324.1055610132917
Na3W3Cl13,74.36760562511947
Na1.5Gd1.5F6,104.61112845596142
Na1.5La1.5F6,112.6757274298258
Na5VO5,545.0720963755248
Na7As11O30.98,126.71864626141914
Ba19Na29Li13,230.93135022016253
NaSrP,189.32616365942167
Na3OsO5,237.07743710691824
Na29(Zn3Sn4)8,128.81840586474735
Na12SnGe8,329.70149202737383
Ba275.256Na150.12Li339.52,92.2768745288549
Na2ThF6,136.7560611986917
Na2ThF6,136.7560611986917
Na2ThF6,136.7560611986917
Na2ThF6,136.7560611986917
Na2ThF6,136.7560611986917
Na2ThF6,136.7560611986917
Na2ThF6,136.7560611986917
Na2ThF6,136.7560611986917
Na64.00006Mn24O66,446.0718237970149
Na60.00006Fe24O68,422.392207070672
NaI3O8,50.41576022786878
NaCrF6,141.83584081462274
NaCrF6,141.83584081462274
NaBH4,708.541857569136
NaV6O20,41.32641961604545
NaV6O11,53.1192270684572
NaV6O14,48.505429592232694
NaV9O14,37.997810696088386
NaV6O14,48.505429592232694
NaV9O14,37.997810696088386
Na2MnO2,403.33366770321334
Na64Zn54.14Sn53.86,150.42460237550728
Na88Zn80.796Sn75.204,145.31415192989311
NaBF4,244.13074276462257
Na34Zn66.404Sn37.792,94.84306206997023
NaNO3,315.359477124183
NaVO2,253.04970787836834
NaVO2,253.04970787836834
NaVO2,253.04970787836834
NaFeO2,241.85099973433987
Na6MnO4,626.1029793418458
K2Na1.054Cd20.946,11.499139336944134
K2Na1.746Cd20.254,19.54099746987662
Na6Si2O7,525.4102555726156
Na5(CuO2)3,333.7444788633569
Na3DyCl6,181.04929794147884
Cs2NaAs7,32.960460017356674
Rb7NaSi8,31.68707642752085
Na2B4O7,266.43033053926604
Na5C3N5,606.3782191457169
NaNiF3,193.28652794903167
NaNiF3,193.28652794903167
Na5.572Cu10Sn11.228,71.2449815574425
NaTh3F13,27.745862847455836
NaFe2O3,146.7350315062161
Na0.782Fe2O3,117.98367295958369
Na6Mo11O36,90.89761631598084
Na1.5Ce1.5F6,112.10553952388254
Na1.5Gd1.5F6,104.61112845596142
Na1.5Gd1.5F6,104.61112845596142
Na1.5Gd1.5F6,104.61112845596142
Na1.5Gd1.5F6,104.61112845596142
Na1.5Gd1.5F6,104.61112845596142
Na1.5La1.5F6,112.6757274298258
Na1.5Nd1.5F6,110.20661742201025
Na1.5Pr1.5F6,111.73637163632995
Na1.5Pr1.5F6,111.73637163632995
Na1.5Pr1.5F6,111.73637163632995
Na1.5Pr1.5F6,111.73637163632995
Na1.5Pr1.5F6,111.73637163632995
Na8.9747Pr9.024F36,111.27794901142529
Na1.5Sm1.5F6,107.50172671167256
Na3SbSe3,188.06077188715577
Na2AgF4,233.2439030285452
NaGaCl4,114.30306872350596
Na3SbS3,280.2853391888281
Na2TcF10,160.5219208069678
Na106Ga279.798Au35.202,98.3893332207081
Na16Ga13.86Au20.14,80.90447137848196
Na2Li18Ge17,38.14081509886178
NaIn3S5,50.79214695510291
NaPS3,178.53231268352752
Na2PS3,309.65097041084425
Na192.072Ni14.94Sn272.0,136.99733473587304
Cs7NaSi8,22.754367895449693
U14O59,0.0
Na2PtF6,150.9916946744525
Na2Se2O7,169.7091203264043
Na2.2362Ga2.2362Sn3.7638,91.63774007472384
Na2.2362Ga2.2362Sn3.7638,91.63774007472384
Na3PSe4,193.40971914904534
NaLi3Ge2,141.77582670733358
Na3CoS3,358.8748066166845
Na2TeS3,198.73632529326483
Na2TeSe3,130.61226699583665
Na2TeSe3,130.61226699583665
NaH15N8,178.47763203645755
Na3.552Li92.448Si56,41.4690484453259
Na(GeAs)6,29.51172138292722
Na(W3I7)2,9.234919902142389
Na3.804Hf2.196Se6,106.97722076394264
NaMnO4,188.8646202744702
NaBrF4,149.84043934148465
K3NaSi4,106.1059872364943
Na3SbS4,252.11357389932175
NaCd4P3,47.39715455971432
NaCd4P3,47.39715455971432
NaCd4As3,38.43663507613401
NaCd4As3,38.43663507613401
Na2S5O16,115.97108053800966
Na8Al1.7Au14.3,70.39142336308848
Na8Al6.16Au9.84,93.71336560025324
Na198In196.892Ni4,193.7472907685718
Na204In193.036Pd4,200.4518553587662
Na7Ta3F22,167.26888417415972
Na2FeS2,323.0655404568448
Na2FeSe2,206.39901099582713
Na7(FeS3)2,403.5418488728308
Na3GaF6,318.23860046248484
NaH2F3,326.87310142618287
NaH2F3,326.87310142618287
NaH3F4,262.7634986919007
NaH4F5,219.6780544127744
Na2SiF6,285.06692426082
Na8As3.8976P52.1024,102.61699101935363
Na8As26.8872P29.1128,69.17333636205252
Na2TeO4,225.65498405215553
Na2IrCl6,118.89800645622336
Na3GaF6,318.23860046248484
Na3GaF6,318.23860046248484
Na3GaF6,318.23860046248484
Na3GaF6,318.23860046248484
NaMnBi,93.42844639627604
NaMnP,246.13931127925107
Na6.82Mo30S38,42.978912190665
Cs(NaC30)2,59.60167551736108
Rb(NaC30)2,62.92029452696458
K(NaC30)2,66.54144463200169
Na(TeMo)3,38.64476609704682
Na(MoSe)3,48.94025333300875
Na(TeMo)3,38.64476609704682
Na(MoSe)3,48.94025333300875
Na8(AlGe)23,86.6459704011978
Na3AlS3,418.5534100175229
NaCdAs,127.45007919074352
NaMgAs,219.32755308635916
NaMnAs,175.36934783683273
NaZnAs,164.1571880775271
Ba0.75Na0.25B6,38.60135876782862
NaMnBi,93.42844639627604
Na0.5Bi0.5S1,90.53178275374229
Na0.5Bi0.5Se1,68.75158520494386
Na0.5Bi0.5Te1,55.02300132511353
Na0.5Bi0.5Te1,55.02300132511353
Na0.5Ce0.5S1,117.96662216941229
NaCeSe2,83.49859999238562
Na6CoS4,494.70435647421897
Na2CoSe2,203.9763767876997
NaCrS2,192.6932323740605
Na0.67Cr1Se2,79.70645832997398
Na2Cu4S3,135.2640915747712
NaDyS2,107.38975023258504
NaDySe2,78.05700345230355
NaErS2,105.38017673293061
NaErS2,105.38017673293061
NaErSe2,76.98984850950845
NaEuS2,112.1242964636113
Na4Ga8Ge15,61.65052445110909
Na8(GaSi)23,88.12167329268597
NaGdS2,109.6969862316073
NaGdSe2,79.26885366558895
Na2Ge2Se5,91.4802933436474
Na2H4Pt,218.73872305546942
Na2H4Pt,218.73872305546942
Na4H6Ru,538.5940295875097
NaHoS2,106.35437055846515
NaHoSe2,77.5085460199964
NaInS2,132.74677143344505
NaInS2,132.74677143344505
Na0.5La0.5S1,118.59815748852118
NaLaSe2,83.8145067711699
Na6MnS4,500.8511875103804
Na(MoSe)3,48.94025333300875
Na2Mo15Se19,17.95734377203962
Na5.98Mo30Se38,26.64311187867947
Na(TeMo)3,38.64476609704682
Na(Nb3S4)2,32.02935043547968
Na1.334Nb2Se4,67.17494510002882
Na(Nb3Se4)2,22.114860874837312
Na(Nb3Te4)2,16.740644703218383
Na0.5Sm0.5S1,112.87975557146397
Na0.5Nd0.5S1,115.86581178109165
NaNdS2,115.86581178109165
NaNdSe2,82.44058297879613
NaTlO2,103.34871247852703
Na2PdSe2,172.76073443900202
Na0.5Pr0.5S1,117.55791402313638
NaPrSe2,83.29362859845739
Na0.666Pr5.334Se8,12.764502075953839
Na2(ReS2)3,67.2686689726227
Na2(ReS2)3,67.2686689726227
Na2(ReSe2)3,49.71495044475562
Na3SbS3,280.2853391888281
NaScS2,202.96475774631298
NaSmS2,112.87975557146397
Na24.0018Sn12S36,205.52161307609822
NaSnS2,130.2378561634222
NaTbS2,108.94795787496162
NaVS2,194.1728037345567
NaVS2,194.1728037345567
NaYS2,152.2904483430799
NaYbS2,103.03488451551182
NaYbS2,103.03488451551182
Na6ZnS4,485.0806289459927
Na2ZnS2,305.51123268242037
Na0.5Sb0.5Se1,88.563635495938
Na0.5Sb0.5Se1,88.563635495938
Na0.5Sb0.5Se1,88.563635495938
Na0.5Sb0.5Te1,67.02226667222291
NaZnSb,127.56653288704877
NaSmSe2,80.91754627812828
NaTbSe2,78.87698786356978
NaYSe2,99.3475388989369
Na2GeS3,249.597798366363
Na2H4Pt,218.73872305546942
NaAlH4,496.38079248093703
Na8SnSb4,271.56210118713443
K5.802Na0.198Sb2,11.175325924722165
Cs(NaC30)2,59.60167551736108
Rb(NaC30)2,62.92029452696458
K(NaC30)2,66.54144463200169
Na0.333La0.667Se1,49.792590605919706
Na0.666La5.334Se8,12.862612927293085
Na0.666Ce5.334Se8,12.803076484793632
Na0.666Pr5.334Se8,12.764502075953839
Na0.666Nd5.334Se8,12.604426464176846
Na0.666Sm5.334Se8,12.320467445815718
Na2TeO4,225.65498405215553
Na2TeO4,225.65498405215553
NaClO2,296.390486018969
Na8Ga2O7,492.5613034652326
Na3.3W10O30,36.945893391728376
Na4.8W10O30,52.9764532017541
Na3N1.0002O2.9998,613.9632846545576
Na2.92W4O12,78.70582837188863
Na0.54W1O3,59.26193406388253
NaTiF4,182.5282795886853
Na3.6Ga22O33.9998,44.662138558337645
Na3AsS3,334.96895375831696
Na3SbO4,315.6937410853322
Na3BiO4,235.17083394258418
Na3TaO4,256.16930003397897
Na2CoCl4,217.30416728592726
